Pale Kings and Princes,"Parker, Robert B.",7/95-- 7,7
Perchance to Dream,"Parker, Robert B.",7/95-- 7,7
Stardust,"Parker, Robert B.",5/95-- 7,7
Thin Air,"Parker, Robert B.",6/95-- 7,7
Valediction,"Parker, Robert B.",7/98-- 7,7
Walking Shadow,"Parker, Robert B.",8/94-- 7,7
Pastime,"Parker, Robert B.",4/95-- 6,6
Playmates,"Parker, Robert B.",4/95-- 6,6
"Border Lords, The","Parker, T Jefferson",2/11-- 8.5,8.5
"Blue Hour, The","Parker, T. Jefferson",9/99-- 9,9
Silent Joe,"Parker, T. Jefferson",6/01-- 9,9
Summer of Fear,"Parker, T. Jefferson",10/95-- 9,9
Blackwater  ,"Parker, T. Jefferson",4/02-- 8.9,8.9
L.A. Outlaws,"Parker, T. Jefferson",3/08-- 8.5,8.5
Red Light,"Parker, T. Jefferson",7/00-- 8.5,8.5
Storm Runners,"Parker, T. Jefferson",3/07-- 8.5,8.5
"Jaguar, The","Parker, T. Jefferson",1/12-- 8,8
"Jaguar, The","Parker, T. Jefferson",1/12-- 8,8
Cold Pursuit,"Parker, T. Jefferson",4/03-- 7.8,7.8
Laguna Heat,"Parker, T. Jefferson",11/95-- 7.5,7.5
"Triggerman's Dance, The","Parker, T. Jefferson",7/96-- 7.5,7.5
Pacific Beat,"Parker, T. Jefferson",11/95-- 6.5,6.5
California Girl,"Parker, T. Jefferson",1/05-- 6,6
Little Saigon,"Parker, T. Jefferson",11/95-- 5,5
Destiny,"Parks, Tim",8/00-- 6,6
Prophecy,"Parris, S. J.",7/11-- 6,6
Death in the Rain,"Parrish, Frank",6/98-- 7,7
Dark of the Moon,"Parrish, P. J.",7/99-- 8.4,8.4
"Killing Rain, A","Parrish, P. J.",3/05-- 8.4,8.4
Paint it Black,"Parrish, P. J.",3/02-- 7.9,7.9
Island of Bones,"Parrish, P. J.",3/04-- 7.3,7.3
Abandoned Heart,"Parrish, Richard",7/96-- 8.5,8.5
Nothing But the Truth,"Parrish, Richard",6/98-- 8,8
Wind and Lies,"Parrish, Richard",12/97-- 7.5,7.5
"Dividing Line, The","Parrish, Richard",11/95-- 7,7
Nothing But the Truth,"Parrish, Richard",3/95-- 6.5,6.5
Call Each River Jordan,"Parry, Owen",4/02-- 7,7
Faded Coat of Blue,"Parry, Owen",12/99-- 7,7
Honor's Kingdom,"Parry, Owen",9/02-- 7,7
Shadows of Glory,"Parry, Owen",11/00-- 7,7
"Wolf's Club, The","Parry, Richard",3/98-- 8.4,8.4
"Winter Wolf, The","Parry, Richard",4/97-- 6.5,6.5
Eager to Please,"Parsons, Julie",10/01-- 7.9,7.9
"Courtship Gift, The","Parsons, Julie",3/00-- 7.5,7.5
"Mary, Mary","Parsons, Julie",3/99-- 7.5,7.5
Wither,"Passarella, J. G.",11/03-- 7.9,7.9
"Violence, Nudity, Adult Content","Passaro, Vince",4/02-- 8,8
"Visionary, The","Passman, Don",8/99-- 8.9,8.9
Mirage,"Passman, Don",12/00-- 8.5,8.5
Taft,"Patchett, Ann",6/98-- 7,7
"Magician's Assistant, The","Patchett, Ann",9/97-- 6.5,6.5
Bel Canto,"Patchett, Ann",01/03-- 6,6
Smoke Screen,"Patrick, Vincent",2/99-- 8,8
Double Cross,Patterson James,11/07-- 8.9,8.9
Hide & Seek,"Patterson, James",1/96-- 10,10
Pop Goes the Weasel,"Patterson, James",3/00-- 9.5,9.5
Suzanne's Diary for Nicholas,"Patterson, James",7/01-- 9.5,9.5
1st to Die,"Patterson, James",3/01-- 9,9
Beach House,"Patterson, James",7/02-- 9,9
Cat & Mouse,"Patterson, James",11/97-- 9,9
Cross Country,"Patterson, James",1/09-- 9,9
Jack and Jill,"Patterson, James",8/96-- 9,9
Kill Alex Cross,"Patterson, James",11/11-- 9,9
Cross  ,"Patterson, James",11/06-- 8.9,8.9
5th Horseman,"Patterson, James",3/06-- 8.8,8.8
Violets Are Blue,"Patterson, James",12/01-- 8.8,8.8
"I, Alex Cross","Patterson, James",12/09-- 8.5,8.5
Kiss the Girls,"Patterson, James",2/95-- 8.5,8.5
"Mary, Mary","Patterson, James",1/06-- 8.5,8.5
Private,"Patterson, James",12/11-- 8.5,8.5
3rd Degree,"Patterson, James",3/04-- 8.1,8.1
2nd Chance,"Patterson, James",3/02-- 8,8
"Big Bad Wolf, the","Patterson, James",1/04-- 8,8
Cradle and All,"Patterson, James",6/00-- 8,8
Cross Fire,"Patterson, James",11/10-- 8,8
Four Blind Mice,"Patterson, James",11/02-- 8,8
London Bridges,"Patterson, James",11/04-- 8,8
Roses are Red,"Patterson, James",1/01-- 8,8
Sam's Letter to Jennifer,"Patterson, James",7/04-- 8,8
10th Anniversary,"Patterson, James",5/11-- 7.8,7.8
When the Wind Blows,"Patterson, James",10/98-- 7.8,7.8
Black Friday,"Patterson, James",12/02-- 7.6,7.6
Black Market,"Patterson, James",7/98-- 7.5,7.5
"Merry Christmas, Alex Cross","Patterson, James",12/12-- 7.5,7.5
Along Came a Spider,"Patterson, James",11/94-- 7,7
"Final Warning, The","Patterson, James",9/08-- 7,7
"Thomas Berryman Number, The","Patterson, James",10/98-- 7,7
Season of the Machete,"Patterson, James",8/99-- 6.5,6.5
"Christmas Wedding, The","Patterson, James",12/11-- 6,6
See How They Run,"Patterson, James",11/97-- 6,6
Honeymoon,"Patterson, James  ",7/05-- 8.5,8.5
"Lake House, The","Patterson, James  ",6/03-- 7,7
Judge & Jury,"Patterson, James & Andrew Gross",9/06-- 8.8,8.8
Jester,"Patterson, James & Andrew Gross",3/03-- 8,8
Guilty Wives,"Patterson, James & David Ellis",5/12-- 8.5,8.5
You've Been Warned,"Patterson, James & Howard Roughan",10/07-- 8.4,8.4
Sail,"Patterson, james & Howard Roughan",6/08-- 7.9,7.9
Private London,"Patterson, James & Mark Pearson",1/13-- 7.8,7.8
Private Games,"Patterson, James & Mark Sullivan",3/12-- 9,9
NYPD Red,"Patterson, James & Marshall Karp",11/12-- 9.5,9.5
Kill Me If You Can,"Patterson, James & Marshall Karp",10/11-- 9,9
11th Hour,"Patterson, James & Maxine Paetro",7/12-- 8,8
4th of July,"Patterson, James & Maxine Paetro",5/05-- 8,8
4th of July,"Patterson, James & Maxine Paetro",9/05-- 8,8
Swimsuit,"Patterson, James & Maxine Paetro",8/09-- 8,8
The 8th Confession,"Patterson, James & Maxine Paetro",6/09-- 8,8
11th Hour,"Patterson, James & Maxine Paetro",7/12-- 8,8
7th Heaven,"Patterson, James & Maxine Paetro",2/08-- 7.5,7.5
"6th Target, The","Patterson, James & Maxine Paetro",12/10-- 7,7
Step On a Crack,"Patterson, James & Michael Ledwidge",2/07-- 9.2,9.2
"I, Michael Bennett","Patterson, James & Michael Ledwidge",8/12-- 9,9
"Quicke, The","Patterson, James & Michael Ledwidge",7/07-- 8.5,8.5
Now You See Her,"Patterson, James & Michael Ledwidge",8/11-- 8,8
Zoo,"Patterson, James & Michael Ledwidge",10/12-- 8,8
Tick Tock,"Patterson, James & Michael Ledwidge",2/11-- 7.5,7.5
Worst Case,"Patterson, James & Michael Ledwidge",3/10-- 7.5,7.5
Toys,"Patterson, James & Neil McMahon",4/11-- 7.8,7.8
Alex Cross's Trial,"Patterson, James & Richard Dilallo",10/09-- 9,9
Silent Witness,"Patterson, Richard North",2/97-- 10,10
Conviction,"Patterson, Richard North",1/05-- 9,9
Eyes of a Child,"Patterson, Richard North",4/95-- 9,9
"Final Judgement, The","Patterson, Richard North",12/95-- 9,9
"Spire, The","Patterson, Richard North",10/09-- 9,9
"Race, The","Patterson, Richard North",11/07-- 8.5,8.5
Degree of Guilt,"Patterson, Richard North",6/98-- 8.2,8.2
"Devil's Light, The","Patterson, Richard North",5/11-- 8,8
No Safe Place,"Patterson, Richard North",10/98-- 8,8
Protect and Defend,"Patterson, Richard North",1/01-- 8,8
Dark Lady,"Patterson, Richard North",11/99-- 7.5,7.5
Balance of Power,"Patterson, Richard North",10/03-- 7.2,7.2
Exile,"Patterson, Richard North",2/07-- 7.2,7.2
Escape the Night,"Patterson, Richard North",6/98-- 7,7
Fall From Grace,"Patterson, Richard North",4/12-- 7,7
"Lasko Tangent, The","Patterson, Richard North",3/95-- 7,7
"Outside Man, The","Patterson, Richard North",3/99-- 7,7
Private Screening,"Patterson, Richard North",5/94-- 7,7
Fall From Grace,"Patterson, Richard North",4/12-- 7,7
Eclipse,"Patterson, Richard North",3/09-- 6,6
"Skull Mantra, The","Pattison, Eliot",8/99-- 7.2,7.2
Prayer of the Dragon    ,"Pattison, Eliot",4/08-- 7,7
Bone Mountain,"Pattison, Eliot",10/02-- 6.5,6.5
Full Frontal Murder,"Paul, Barbara",9/97-- 7.5,7.5
Fare Play,"Paul, Barbara",7/95-- 6,6
Glass Hearts,"Paul, Terri",8/99-- 6,6
Beckon,"Pawlik, Tom",9/12-- 7.8,7.8
Beckon,"Pawlik, Tom",9/12-- 7.8,7.8
Ravens of Avalon,"Paxson, Diana L.",7/07-- 5,5
Wind Crystal,"Paxson, Diana L.",9/93-- 5,5
Tokyo Year Zero,"Peace, David",10/07-- 7,7
"Cure for Night, A","Peacock, Justin",4/09-- 8,8
Spare Change,"Peak, John A.",9/94-- 8.5,8.5
M and M,"Peak, John A.",2/03-- 7.8,7.5
Blood Relations,"Peak, John A.",10/97-- 7,7
Murder at Bertram's Bower,"Peale, Cynthia",4/01-- 7.1,7.1
"Technologist, The","Pearl, Matthew",4/12-- 7.4,7.4
Dante Club,"Pearl, Matthew",5/03-- 7,7
"Holding The Dream, Finding the Dream","Pearlman, Elliot",1/05-- 7.5,7.5
Lovers and Dreamers: Daring To Dream,"Pearlman, Elliot",1/05-- 7.4,7.4
Seven Types of Ambiguity,"Pearlman, Elliot",1/05-- 7,7
An Instance of the Fingerpost,"Pears, Iain",3/98-- 7.6,7.6
"Immaculate Deception, The","Pears, Iain",12/00-- 7,7
"Last Judgement, The","Pears, Iain",1/01-- 6.5,6.5
Death and Restoration,"Pears, Iain",10/98-- 6,6
"Dream Scipio, The","Pears, Ian",7/02-- 5,5
"Art of Deception, The","Pearson, Ridley",9/02-- 8.5,8.5
Middle of Nowhere,"Pearson, Ridley",6/00-- 8.5,8.5
Beyond Recognition,"Pearson, Ridley",2/97-- 8,8
In Harm's Way,"Pearson, Ridley",10/10-- 8,8
Killer Weekend,"Pearson, Ridley",7/07-- 8,8
Parallel Lines,"Pearson, Ridley",8/01-- 8,8
Probable Cause,"Pearson, Ridley",1/96-- 8,8
Killer View,"Pearson, Ridley",11/08-- 7.8,7.8
"Pied Piper, The","Pearson, Ridley",10/98-- 7.7,7.7
"First Victim, The","Pearson, Ridley",8/99-- 7.6,7.6
Killer Summer,"Pearson, Ridley",8/09-- 7.6,7.6
"Angel Maker, The","Pearson, Ridley",11/97-- 7.5,7.5
"Body of David hayes, The","Pearson, Ridley",5/04-- 7.5,7.5
Hard Fall,"Pearson, Ridley",11/97-- 7.5,7.5
No Witness,"Pearson, Ridley",3/95-- 7.5,7.5
Cut and Run,"Pearson, Ridley",5/05-- 7,7
Undercurrents,"Pearson, Ridley",11/97-- 7,7
"Risk Agent, The","Pearson, Ridley",11/12-- 6,6
Simple Simon,"Pearson, Ryne Douglas",4/96-- 8.5,8.5
Capitol Punishment,"Pearson, Ryne Douglas",9/95-- 7,7
"Monkey's Fist, The","Pease, William D.",1/00-- 7.9,7.9
Hannibal,"Peebles, Joseph",1/96-- 6,6
Dinosaur Park,"Peirce, Hayford",9/94-- 6,6
"Cut, The","Pelecanos, George",12/11-- 8.5,8.5
"Night Gardner, The","Pelecanos, George",9/06-- 8.1,8.1
Hard revolution,"Pelecanos, George",5/04-- 7.2,7.2
Nick's Trip,"Pelecanos, George P.",12/97-- 8.5,8.5
Shame the Devil,"Pelecanos, George P.",1/00-- 8.5,8.5
Soul Circus,"Pelecanos, George P.",3/03-- 8,8
Hell to Pay,"Pelecanos, George P.",3/02-- 7.8,7.8
Drama City,"Pelecanos, George P.",5/05-- 7,7
Right As Rain,"Peleconos, George P.",4/01-- 7.9,7.9
Dust,"Pellegrino, Charles",3/98-- 8,8
Asian Crucible,"Pendleton, Don",10/98-- 7.5,7.5
Permission to Kill,"Pendleton, Don",1/97-- 7.5,7.5
Salaughter Squad,"Pendleton, Don",10/98-- 7.5,7.5
Bird of Prey,"Pendleton, Don",2/97-- 7,7
Copp in the Dark,"Pendleton, Don",11/95-- 7,7
Countdown to Terror,"Pendleton, Don",10/01-- 7,7
Day of the Vulture,"Pendleton, Don",12/97-- 7,7
Death Force,"Pendleton, Don",10/98-- 7,7
Deep Attack,"Pendleton, Don",10/98-- 7,7
Flames of Wrath,"Pendleton, Don",3/97-- 7,7
Rage for Justice,"Pendleton, Don",4/98-- 7,7
Ride the Beast,"Pendleton, Don",10/98-- 7.0,7
Skylance Stony Man,"Pendleton, Don",2/97-- 7,7
Zero Hour,"Pendleton, Don",2/00-- 7,7
Code of Bushido,"Pendleton, Don",12/97-- 6.5,6.5
Stony Man VI,"Pendleton, Don",1/97-- 6.5,6.5
Edge of Night: Stony Man,"Pendleton, Don",11/99-- 6,6
Fission Fury,"Pendleton, Don",10/98-- 6,6
Flashback: Stony Man,"Pendleton, Don",2/97-- 6,6
Judgement in Stone,"Pendleton, Don",4/98-- 6,6
Cruel as the Grave,"Penman, Sharon Kay",9/98-- 7.8,7.8
Dragon's Lair,"Penman, Sharon Kay",11/03-- 7.2,7.2
"Brutal Telling, The","Penny, Louise",12/09-- 7.4,7.4
Lo's Diary,"Pera, Pia",3/00-- 7.5,7.5
"Thanatos Syndrome, The","Percy, Walker",11/98-- 7,7
Slatewiper,"Perdue, Lewis",10/03-- 8.1,8.1
Daughter of God,"Perdue, Lewis",7/00-- 7.4,7.4
Monster,"Peretti, Frank",6/05-- 7.5,7.5
"Oath, The","Peretti, Frank",8/96-- 7.5,7.5
"Visitation, The","Peretti, Frank",1/00-- 7,7
Illusion,"Peretti, Frank",3/12-- 6,6
House  ,"Peretti, Frank & Ted Dekker",5/06-- 7.5,7.5
"Fencing Master, The","Perez-Reverte, Arturo",9/99-- 6.5,6.5
"Maze Murderer, The","Peron, Charles",10/07-- 7.8,7.8
Screwball,"Perrell, David",6/03-- 7.6,7.6
Lying,"Perriam, Wendy",1/01-- 6.5,6.5
"Abstinence Teacher, the","Perrotta, Tom",2/08-- 7.1,7.1
Bedford Square,"Perry, Anne",5/99-- 7.8,7.8
Brunswick Gardens,"Perry, Anne",4/98-- 7.5,7.5
"Silent Cry, The","Perry, Anne",10/97-- 7.5,7.5
Funeral in Blue,"Perry, Anne",10/01-- 7.2,7.2
Half Moon Street,"Perry, Anne",5/00-- 7.2,7.2
Death of a Stranger,"Perry, Anne",10/02-- 7.1,7.1
Tathea,"Perry, Anne",10/99-- 7.1,7.1
"Breach of Promise, A","Perry, Anne",12/98-- 7,7
Come Armageddon,"Perry, Anne",12/03-- 7,7
Seven Dials,"Perry, Anne",4/03-- 7,7
Ashworth Hall,"Perry, Anne",2/97-- 6.5,6.5
"Twisted Root, The","Perry, Anne",10/99-- 6.5,6.5
"A Sudden, Fearful Death","Perry, Anne",6/94-- 6,6
Cain His Brother,"Perry, Anne",10/95-- 6,6
"Dish Taken Cold, A","Perry, Anne",1/01-- 6,6
"Hyde Park Headsman, The","Perry, Anne",8/95-- 6,6
Pentecost Alley,"Perry, Anne",3/96-- 6,6
Slove of Obession,"Perry, Anne",10/00-- 6,6
Southhampton Row,"Perry, Anne",3/02-- 6,6
Weighed in the Balance,"Perry, Anne",2/97-- 6,6
"Whitechapel Conspiracy, The","Perry, Anne",2/01-- 6,6
Stigmata,"Perry, Phyllis Alesia",8/98-- 6.5,6.5
Breaking Point: Tom Clancy's Net Force,"Perry, Steve",11/00-- 7,7
Shadows of the Empire: Star Wars,"Perry, Steve",4/97-- 7,7
Pursuit,"Perry, Thomas",12/01-- 9.5,9.5
Silence,"Perry, Thomas",8/07-- 9.2,9.2
Fidelity,"Perry, Thomas",5/08-- 9,9
"Informant, The","Perry, Thomas",7/11-- 9,9
Nightlife,"Perry, Thomas",4/06-- 9,9
Poison Flower,"Perry, Thomas",3/12-- 9,9
Shadow Woman,"Perry, Thomas",6/97-- 9,9
Poison Flower,"Perry, Thomas",3/12-- 9,9
Blood Money,"Perry, Thomas",3/00-- 8.9,8.9
Dance of the Dead,"Perry, Thomas",11/98-- 8.8,8.8
Vanishing Act,"Perry, Thomas",4/95-- 8.5,8.5
Dead Aim,"Perry, Thomas",12/02-- 8.4,8.4
Runner,"Perry, Thomas",2/09-- 8,8
"Face Changers, The","Perry, Thomas",6/98-- 7.8,7.8
Death Benefits,"Perry, Thomas",1/01-- 7.5,7.5
Sleeping Dogs,"Perry, Thomas",6/97-- 7.5,7.5
Metzger's Dog,"Perry, Thomas",1/02-- 6,6
Wolf's Rite,"Persun, Terry",1/03-- 7.2,7.2
"Witness Tree, The","Persun, Terry L.",11/98-- 7.4,7.4
"Falcon at the Portal, The","Peters, Elizabeth",6/99-- 7.4,7.4
"Golden One, The","Peters, Elizabeth",4/02-- 7.2,7.2
"Ape Who Guards the Balance, The","Peters, Elizabeth",9/98-- 7,7
Children of the Storm,"Peters, Elizabeth",5/03-- 7,7
Gaurdian of the Horizon,"Peters, Elizabeth",5/04-- 7,7
"Hippopotamus Pool, The","Peters, Elizabeth",4/96-- 7,7
Night Train to Memphis,"Peters, Elizabeth",11/94-- 7,7
We Shall Thunder in the Sky,"Peters, Elizabeth",5/00-- 7,7
Seeing a Large Cat,"Peters, Elizabeth",8/97-- 6,6
Lord of the Silent,"Peters, Elizabeth",5/01-- 7.2,
Perfect Soldier,"Peters, Ralph",1/97-- 8,8
The War in 2020,"Peters, Ralph",6/94-- 8,8
Twilight of Heroes,"Peters, Ralph",12/96-- 8,8
"Officer Club, The","Peters, Ralph",6/11-- 7.8,7.8
"Devils Garden, The","Peters, Ralph",2/98-- 7,7
Red Army,"Peters, Ralph",1/97-- 7,7
Traitor,"Peters, Ralph",6/99-- 7,7
Flames of Heaven,"Peters, Ralph",7/94-- 6,6
"Psalm Killer, The","Petit, Chris",8/97-- 7,7
"Taken, The","Pettersson, Vicki",9/12-- 6,6
"Fearless Man, The","Pfarrer, Donald",11/04-- 7.1,7.1
Measure of Darkness,"Philbrick, Rodman",2/12-- 8.3,8.3
Cross My Heart,"Phillips, Carly",9/06-- 8,8
Blindsided,"Phillips, Clyde",3/00-- 7.9,7.9
Fall from Grace,"Phillips, Clyde",6/98-- 7.9,7.9
Nightshades,"Phillips, Robert",2/00-- 5,5
"Walkaway, The","Phillips, Scott",11/02-- 6,6
Dance of the Mongoose,"Phillips, T. J.",4/96-- 6,6
Woman in the Dark,"Phillips, T. J.",9/97-- 6,6
Headstone City,"Piccirille, Tom",4/06-- 7.9,7.9
Ring of Truth,"Pickard, Nancy",5/01-- 7.9,7.9
"Truth Hurts, The","Pickard, Nancy",8/02-- 7.5,7.5
Twilight,"Pickard, Nancy",2/96-- 7,7
"Blue Corn Murders, The","Pickard, Nancy & Virgina Rich",11/98-- 7,7
"Pact, The","Picoult, Jodi",6/98-- 8.5,8.5
Salem Falls,"Picoult, Jodi",7/01-- 8,8
Picture Perfect,"Picoult, Jodi",3/95-- 6,6
Maximum Vigilance,"Pieczenik, Steve",6/95-- 7.5,7.5
Rain Line,"Pierce, Anne Whitney",5/00-- 8,8
Manager's Bookshelf,"Pierce, John L. & John W.Newstrom",3/96-- 7,7
Dark Angel Trilogy,"Pierce, Meredith Anne",No,
Storm Tide,"Piercy, Marge & Ira Wood",6/98-- 7.4,7.4
Xone of Contention,"Piers, Anthony",10/99-- 7,7
"Cold One, The","Pike, Christopher",1/95-- 8,8
"Season of Passage, The","Pike, Christopher",1/98-- 7,7
Winter Solstice,"Pilcher, Rasamunde",9/00-- 7,7
"Hidden, The","Pinborough, Sarah",3/05-- 7.7,7.7
Conspiracy. Com,"Pineiro, R. J.",4/01-- 9.5,9.5
Firewall,"Pineiro, R. J.",3/02-- 8.2,8.2
Cyberterror,"Pineiro, R. J.",3/03-- 8.1,8.1
1/1/2000,"Pineiro, R. J.",10/00-- 8,8
Retribution ,"Pineiro, R.J.",9/95-- 7,7
"Mark, The","Pinter, Jason",7/07-- 7.2,7.2
Fuzzies and other People,"Piper, H. Beam",11/98-- 7,7
Fuzzy Sapiens,"Piper, H. Beam",11/98-- 7,7
Little Fuzzy,"Piper, H. Beam",11/98-- 7,7
Sly Fox,"Pirro, Jeanine",10/12-- 8.5,8.5
Fortune's Hand,"Plain, Belva",5/99-- 7,7
Homecoming,"Plain, Belva",10/97-- 7,7
After the Fire,"Plain, Belva",5/00-- 6,6
Promises,"Plain, Belva",5/96-- 6,6
Secrecy,"Plain, Belva",10/97-- 6,6
Daybreak,"Plain, Belva",10/94-- 5,5
"Age of Terror, The","Plante, David",2/99-- 7.1,7.1
Frost of Heaven,"Podrug, Junius",8/02-- 7.5,7.5
"Boy Who Would Live Forever, The","Pohl, Frederick",10/04-- 7.1,7.1
The Voices of Heaven,"Pohl, Frederik",7/94-- 7.5,7.5
"Far Shore of Time, The","Pohl, Frederik",7/99-- 7.3,7.3
O Pioneer!,"Pohl, Frederik",5/98-- 7.2,7.2
"Other End of Time, The","Pohl, Frederik",2/97-- 7,7
Siege of Eternity,"Pohl, Frederik",3/98-- 6.5,6.5
Cool War,"Pohl, Frederik",No,
Gateway Trip:Tales&Vignettes of the Heechee,"Pohl, Frederik",Yes,
Gateworld,"Pohl, Frederik",No,
Heechee Rendezvous,"Pohl, Frederik",Yes,
Homegoing,"Pohl, Frederik",No,
Mining Oort,"Pohl, Frederik",no,
World at the End of Time,"Pohl, Frederik",No,
Saga of Cuckoo,"Pohl, Frederik & Jack Williamson",No,
Low Town,"Polansky, Daniel",9/11-- 9,9
"Hole, The","Polio, Marco",3/01-- 6,6
"Austin Affair, The","Pollock, D.J.",1/95-- 7.5,7.5
Almost Adam,"Popescu, Petru",5/96-- 8,8
Remembrance Day,"Porter, Henry",9/01-- 9,9
Brandenburg Gate,"Porter, Henry",5/06-- 7,7
"Boss, the","Pottinger, Stan",4/07-- 8.4,8.4
"Last Nazi, The","Pottinger, Stan",9/03-- 8.1,8.1
"Slow Burning, A","Pottinger, Stanely",3/00-- 8.5,8.5
"Fourth Procedure, The","Pottinger, Stanley",4/97-- 7.5,7.5
Starswarm,"Pournelle, Jerry",5/98-- 8,8
Falkenburg's Legion,"Pournelle, Jerry",4/94-- 7.5,7.5
Go Tell the Spartans,"Pournelle, Jerry & S.M. Stirling",4/94-- 6,6
"Serial Killers Club, the","Povey, Jeff",7/06-- 8.1,8.1
"Nostradamus Prophecy, The","Powell, John S.",9/98-- 7.2,7.2
Death Angel,"Powers, Martha",11/06-- 9,9
Sunflower,"Powers, Martha",12/98-- 9,9
Bleeding Heart,"Powers, Martha",9/00-- 8.6,8.6
Plowing the Dark,"Powers, Richard",6/00-- 6,6
"Confirmation, The","Powers, Thomas",8/00-- 6,6
Earthquake,"Powers, Tim",11/97-- 7.5,7.5
Declare,"Powers, Tim",2/01-- 6,6
Expiration Date,"Powers, Tim",1/96-- 6,6
Three Days to Never,"Powers, Tim",9/06-- 5,5
Stress of Her Regard,"Powers, Tim",No,
Down to A Sunless Sea,"Poyer, David",3/97-- 9,9
As the Wolf Loves Winter,"Poyer, David",4/96-- 8.5,8.5
Black Storm,"Poyer, David",5/02-- 7.5,7.5
Louisiana Blue,"Poyer, David",6/94-- 7.5,7.5
"Towers, The","Poyer, David",9/11-- 7.5,7.5
Korea Strait,"Poyer, David",12/07-- 7.2,7.2
"Circle, The","Poyer, David",6/94-- 7,7
"Command, The","Poyer, David",9/04-- 7,7
"Passage, The","Poyer, David",2/95-- 7,7
"Threat, The","Poyer, David",11/06-- 7,7
Thunder on the Mountain,"Poyer, David",5/99-- 7,7
"Weapon, The","Poyer, David",1/09-- 7,7
Winter in the Heart,"Poyer, David",6/94-- 7,7
Tomahawk,"Poyer, David",3/98-- 6.5,6.5
China Sea,"Poyer, David",6/01-- 6,6
Fire on the Water,"Poyer, David",6/01-- 6,6
"Med, The","Poyer, David",6/94-- 6,6
"Only Thing to Fear, The","Poyer, David",4/95-- 6,6
"Gulf, The","Poyer, David",6/94-- 5,5
Bel Canto,"Pratchett, Ann",6/01-- 6,6
Going Postal,"Pratchett, Terry",10/04-- 7.5,7.5
monstrous Regiment,"Pratchett, Terry",1/04-- 7.5,7.5
Jingo,"Pratchett, Terry",9/98-- 7.2,7.2
Hogfather,"Pratchett, Terry",12/98-- 7.1,7.1
Feet of Clay,"Pratchett, Terry",10/96-- 7,7
"Fifth Elephant, The","Pratchett, Terry",5/00-- 7,7
Small Gods,"Pratchett, Terry",7/94-- 7,7
Interesting Times,"Pratchett, Terry",5/97-- 6.5,6.5
Carpe Jugulum,"Pratchett, Terry",12/99-- 6,6
Lords and Ladies,"Pratchett, Terry",11/95-- 6,6
Men At Arms,"Pratchett, Terry",08/96-- 6,6
Soul Music,"Pratchett, Terry",2/95-- 6,6
"Truth, The","Pratchett, Terry",11/00-- 6,6
Unseen Academicals,"Pratchett, Terry",11/09-- 6,6
Color of Magic,"Pratchett, Terry",No,
Mort,"Pratchett, Terry",no,
Dangerous Games,"Prescott, Michael",2/05-- 8.6,8.6
Next Victim,"Prescott, Michael",2/03-- 8.1,8.1
In Dark Places,"Prescott, Michael",3/04-- 8,8
"Shadow Hunter, The","Prescott, Michael",10/00-- 7.4,7.4
"Profession, The","Pressfield, Steven",8/11-- 7,7
Tides of War,"Pressfield, Steven",5/00-- 7,7
Luck Crocker,"Preston, Caroline",6/00-- 6,6
"Codex, The","Preston, Douglas",3/04-- 8.1,8.1
Tyrannosaur Canyon,"Preston, Douglas  ",12/05-- 9,9
Blasphemy,"Preston, Douglas  ",2/08-- 8,8
Impact,"Preston, Douglas  ",2/10-- 8,8
"Cabinet of Curiosities, The","Preston, Douglas & Lincoln Child",6/02-- 9.5,9.5
Thunderhead,"Preston, Douglas & Lincoln Child",10/99-- 9.5,9.5
"Wheel of Darkness, A","Preston, Douglas & Lincoln Child",11/07-- 9.5,9.5
Riptide,"Preston, Douglas & Lincoln Child",8/98-- 9,9
Gideon's Corpse,"Preston, Douglas & Lincoln Child",2/12-- 8.4,8.4
Two Graves,"Preston, Douglas & Lincoln Child",2/13-- 8.2,8.2
Brimstone,"Preston, Douglas & Lincoln Child",8/04-- 8,8
Cemetery Dance,"Preston, Douglas & Lincoln Child",7/09-- 8,8
Cold Vengeance,"Preston, Douglas & Lincoln Child",9/11-- 8,8
Gideon's Sword,"Preston, Douglas & Lincoln Child",3/11-- 8,8
Mount Dragon,"Preston, Douglas & Lincoln Child",3/96-- 8,8
Relic,"Preston, Douglas & Lincoln Child",2/95-- 8,8
Reliquary,"Preston, Douglas & Lincoln Child",9/97-- 8,8
Still Life With Crows,"Preston, Douglas & Lincoln Child",7/03-- 8,8
"Ice Limit, The","Preston, Douglas & Lincoln Child",7/00-- 7.9,7.9
Dance of Death,"Preston, Douglas & Lincoln Child",8/05-- 7.8,7.8
"Book of the Dead, The","Preston, Douglas & Lincoln Child",7/06-- 7,7
Mount Dragon,"Preston, Douglas & Lincoln Child",8/96-- 7,7
"Cobra Event, The","Preston, Richard",12/97-- 8.5,8.5
"Demon in the Freezer, The","Preston, Richard",10/02-- 7.5,7.5
"Hot Zone, The","Preston, Richard",12/94-- 7,7
The Medusa Encounter,"Preuss, Paul",7/94-- 6,6
Freedom's Altar,"Price, Charles F.",4/99-- 6,6
Freedom's Altar,"Price, Charles F.",5/99-- 6,6
Slick,"Price, Daniel",11/04-- 7.1,7.1
"Waiting Time, The","Price, Eugena",6/97-- 7,7
Starters,"Price, Lisa",8/12-- 7,7
Starters,"Price, Lisa",8/12-- 7,7
